,user_id,gender,age,device,ad_1,click_1,watch_1,ad_2,click_2,watch_2,ad_3,click_3,watch_3,ad_4,click_4,watch_4,ad_5,click_5,watch_5,ad_6,click_6,watch_6
26526,26526,f,25,windows phone,a59,,8,a2,,13,a79,,10,a103,,11.0,a93,1.0,9.0,a119,,11.0
26527,26527,f,24,android,a1,,8,a118,,4,a54,,11,a76,1.0,10.0,a11,,10.0,a64,,7.0
26528,26528,male,24,ios,a8,,12,a65,,8,a12,,11,a58,,9.0,a49,,9.0,a30,,9.0
26529,26529,m,26,samsung,a70,,6,a71,,16,a43,,8,,,,,,,,,
26530,26530,m,32,ios,a34,,11,a31,,5,a81,1.0,4,,,,,,,,,
26531,26531,m,21,android,a10,,13,a5,,6,a73,,13,a1,,14.0,a70,,9.0,a67,1.0,11.0
26532,26532,f,17,ios,a8,,10,a119,,5,a30,,8,,,,,,,,,
26533,26533,,29,samsung,a41,,6,a24,,8,a6,,9,,,,,,,,,
26534,26534,m,25,linux,a26,,10,a109,,7,a98,,10,,,,,,,,,
26535,26535,m,22,android,a84,,8,a16,,5,a118,,8,,,,,,,,,
26536,26536,f,25,android,a49,,7,a88,1.0,5,a7,,6,a41,,13.0,a71,,9.0,a81,1.0,11.0
26537,26537,female,24,android,a119,1.0,7,a116,1.0,9,a21,,11,a103,,8.0,a59,,12.0,a95,,8.0
26538,26538,f,22,android,a29,,3,a91,,9,a37,,9,,,,,,,,,
26539,26539,male,23,ios,a28,,9,a23,,8,a78,,14,,,,,,,,,
26540,26540,f,28,samsung,a98,,12,a44,,13,a63,,6,a73,,11.0,a69,1.0,13.0,a71,,9.0
26541,26541,male,24,android,a81,,,a8,,11,a72,,3,,,,,,,,,
26542,26542,f,24,android,a70,,10,a94,,8,a5,,8,a76,1.0,9.0,a44,,12.0,a53,,8.0
26543,26543,m,26,samsung,a33,1.0,8,a0,,13,a24,,7,a106,,11.0,a101,1.0,10.0,a8,,6.0
26544,26544,f,25,android,a16,,9,a31,,15,a55,,9,,,,,,,,,
26545,26545,f,23,android,a36,,10,a105,,12,a112,,14,a15,,14.0,a43,,10.0,a79,,7.0
26546,26546,female,28,samsung,a27,,6,a24,,6,a94,,13,a102,,7.0,a9,,12.0,a8,,8.0
26547,26547,f,21,ios,a45,,10,a96,1.0,7,a113,1.0,6,,,,,,,,,
26548,26548,,27,android,a25,1.0,11,a9,,16,a24,,12,a4,,11.0,a63,,11.0,a96,,10.0
26549,26549,m,26,blackberry,a106,,8,a119,,9,a29,,6,a95,1.0,10.0,a108,1.0,12.0,a24,1.0,10.0
26550,26550,male,26,android,a72,,8,a95,,10,a2,,7,a69,,10.0,a48,1.0,9.0,a46,,9.0
26551,26551,male,19,android,a34,,17,a91,,9,a36,,11,a52,1.0,11.0,a103,,8.0,a16,,8.0
26552,26552,,26,android,a66,1.0,8,a102,,9,a67,1.0,6,a101,1.0,10.0,a37,,6.0,a6,,12.0
26553,26553,,25,ios,a39,1.0,13,a7,,3,a88,1.0,13,a51,,14.0,a65,1.0,14.0,a27,,14.0
26554,26554,f,25,android,a48,1.0,4,a64,,8,a96,,15,,,,,,,,,
26555,26555,f,23,ios,a82,,10,a56,,8,a73,,8,,,,,,,,,
26556,26556,,16,tizen,a19,,8,a1,,8,a22,,6,,,,,,,,,
26557,26557,f,18,tizen,a5,1.0,10,a6,,6,a25,,4,,,,,,,,,
26558,26558,,22,android,a82,,12,a51,,7,a74,,3,,,,,,,,,
26559,26559,m,27,blackberry,a11,1.0,9,a50,1.0,8,a33,,9,a28,,9.0,a118,,9.0,a75,,7.0
26560,26560,m,25,linux,a45,,12,a68,,7,a7,,13,a4,1.0,8.0,a70,,12.0,a3,1.0,11.0
26561,26561,,23,windows phone,a93,,10,a4,,4,a42,,13,,,,,,,,,
26562,26562,male,22,android,a0,,11,a23,,10,a117,,8,a68,,7.0,a48,1.0,10.0,a15,,11.0
26563,26563,f,23,android,a81,,11,a34,,10,a105,,9,a114,,4.0,a64,,10.0,a61,,5.0
26564,26564,,26,ios,a19,1.0,8,a90,,12,a72,,11,a67,,4.0,a109,,8.0,a83,,4.0
26565,26565,f,22,ios,a36,,12,a51,,13,a82,1.0,5,a49,,11.0,a31,,13.0,a33,,14.0
26566,26566,,21,samsung,a30,,11,a74,1.0,10,a15,,9,,,,,,,,,
26567,26567,male,22,ios,a88,,8,a11,,6,a14,,6,,,,,,,,,
26568,26568,f,19,android,a92,1.0,11,a102,,7,a65,,9,a49,,9.0,a103,,10.0,a53,1.0,6.0
26569,26569,female,24,tizen,a116,,11,a42,,8,a72,,11,a71,,2.0,a25,,13.0,a19,,12.0
26570,26570,,28,ios,a70,1.0,5,a89,1.0,9,a91,,13,a74,,14.0,a71,,15.0,a62,,9.0
26571,26571,f,23,ios,a14,,9,a12,,14,a15,,5,,,,,,,,,
26572,26572,male,24,ios,a10,,13,a22,,8,a28,,9,,,,,,,,,
26573,26573,male,27,android,a55,,6,a17,,6,a62,,11,a116,1.0,12.0,a70,,12.0,a83,1.0,12.0
26574,26574,male,26,ios,a78,,10,a103,,5,a4,1.0,7,a38,,10.0,a12,,7.0,a6,,10.0
26575,26575,f,25,ios,a0,,11,a107,1.0,5,a48,,9,,,,,,,,,
26576,26576,female,22,windows phone,a19,,7,a36,,5,a46,1.0,10,a101,1.0,11.0,a106,1.0,10.0,a119,,13.0
26577,26577,,20,android,a37,,10,a89,1.0,9,a2,1.0,12,,,,,,,,,
26578,26578,m,25,ios,a70,,12,a115,1.0,9,a15,,7,a22,,7.0,a47,,9.0,a42,,12.0
26579,26579,,22,android,a53,1.0,6,a66,,7,a61,,10,a110,,8.0,a15,,6.0,a34,,15.0
26580,26580,f,23,android,a44,,5,a55,,6,a99,,11,,,,,,,,,
26581,26581,m,25,android,a71,,10,a115,,10,a96,,14,a65,,6.0,a46,,8.0,a81,,7.0
26582,26582,m,20,blackberry,a94,,8,a12,,11,a19,,8,a80,,10.0,a1,,8.0,a90,,10.0
26583,26583,f,25,ios,a67,,15,a71,,10,a111,,5,a6,,11.0,a31,,11.0,a36,,15.0
26584,26584,female,22,android,a58,,9,a52,1.0,13,a14,,12,,,,,,,,,
26585,26585,m,26,ios,a88,1.0,13,a103,,15,a64,,9,a55,,12.0,a29,,12.0,a48,1.0,9.0
26586,26586,female,27,blackberry,a114,1.0,4,a9,,12,a26,,12,a36,1.0,10.0,a52,,7.0,a69,,9.0
26587,26587,m,23,samsung,a49,,5,a8,,9,a65,,8,a73,,9.0,a0,,12.0,a75,1.0,9.0
26588,26588,m,20,android,a55,,13,a16,,13,a51,,9,a38,1.0,10.0,a27,1.0,8.0,a49,1.0,7.0
26589,26589,,25,android,a28,,14,a12,,12,a55,,5,a106,,12.0,a79,,9.0,a58,,14.0
26590,26590,f,31,tizen,a78,1.0,14,a63,,7,a54,,10,a36,,8.0,a4,,8.0,a70,,6.0
26591,26591,female,22,tizen,a100,,12,a2,,4,a119,,13,,,,,,,,,
26592,26592,male,31,linux,a84,,8,a117,,10,a110,,5,,,,,,,,,
26593,26593,,27,ios,a112,,11,a59,,14,a51,,8,,,,,,,,,
26594,26594,f,23,ios,a50,,7,a75,,2,a59,1.0,5,,,,,,,,,
26595,26595,female,25,android,a31,,15,a81,,6,a45,,7,a64,,10.0,a94,,7.0,a21,,15.0
26596,26596,female,27,ios,a71,,10,a76,,8,a59,,6,a55,,11.0,a117,,10.0,a16,,12.0
26597,26597,f,28,windows phone,a59,,9,a32,,7,a75,,10,,,,,,,,,
26598,26598,f,27,android,a76,,9,a48,,11,a62,,2,,,,,,,,,
26599,26599,m,29,windows phone,a62,,9,a70,,13,a111,,7,a69,1.0,16.0,a2,1.0,17.0,a71,,7.0
26600,26600,m,24,tizen,a88,,9,a4,,12,a62,1.0,13,a119,,10.0,a65,,12.0,a3,,8.0
26601,26601,m,27,windows phone,a70,,9,a84,1.0,7,a56,,12,,,,,,,,,
26602,26602,female,24,ios,a89,,11,a1,,9,a43,,11,a91,,8.0,a23,1.0,13.0,a103,,7.0
26603,26603,f,24,android,a104,,9,a29,,8,a35,1.0,11,a62,,11.0,a99,,5.0,a78,,4.0
26604,26604,f,27,ios,a12,,9,a2,1.0,13,a107,,13,a89,,6.0,a71,,5.0,a25,1.0,13.0
26605,26605,female,30,android,a76,,6,a58,,2,a62,,14,a111,,8.0,a4,,6.0,a26,,8.0
26606,26606,female,22,ios,a48,,2,a103,,15,a27,,10,,,,,,,,,
26607,26607,,23,ios,a39,,18,a9,,11,a71,,7,a6,1.0,12.0,a63,,6.0,a17,,12.0
26608,26608,f,25,ios,a15,,10,a86,,15,a78,,8,,,,,,,,,
26609,26609,m,18,android,a1,,4,a106,,7,a33,1.0,7,a91,1.0,10.0,a64,,11.0,a17,,6.0
26610,26610,f,24,tizen,a50,1.0,11,a14,,6,a93,,7,a31,,12.0,a16,,11.0,a65,1.0,7.0
26611,26611,male,23,ios,a90,1.0,10,a61,,6,a39,1.0,8,a64,1.0,9.0,a40,1.0,8.0,a53,,6.0
26612,26612,f,21,android,a79,,16,a46,,7,a106,,2,,,,,,,,,
26613,26613,male,26,tizen,a67,,6,a94,,11,a84,,8,,,,,,,,,
26614,26614,female,22,linux,a43,,9,a10,,13,a1,1.0,6,a33,,9.0,a78,,10.0,a49,,11.0
26615,26615,,29,android,a14,,8,a68,,5,a96,,8,,,,,,,,,
26616,26616,f,26,ios,a15,,14,a49,1.0,10,a54,,4,a30,,7.0,a93,,8.0,a0,,8.0
26617,26617,f,27,ios,a67,1.0,9,a16,,3,a29,,1,,,,,,,,,
26618,26618,,21,ios,a79,,6,a63,1.0,7,a93,,8,,,,,,,,,
26619,26619,male,26,ios,a14,,11,a94,,14,a118,,6,a26,,9.0,a6,,9.0,a116,,6.0
26620,26620,f,24,ios,a40,,8,a3,,8,a114,,12,a103,,13.0,a21,,12.0,a44,1.0,5.0
26621,26621,m,25,ios,a61,1.0,3,a72,,9,a88,,10,,,,,,,,,
26622,26622,f,23,android,a3,,12,a44,,7,a2,1.0,13,,,,,,,,,
26623,26623,f,27,android,a99,,6,a73,1.0,12,a118,1.0,10,a96,1.0,6.0,a66,,13.0,a23,,10.0
26624,26624,f,23,android,a37,,12,a75,,8,a59,1.0,8,,,,,,,,,
26625,26625,male,22,android,a40,,14,a81,1.0,13,a102,,9,a116,,10.0,a43,1.0,10.0,a71,,7.0
26626,26626,female,26,ios,a50,,9,a102,,6,a119,,8,a101,,11.0,a2,1.0,12.0,a92,,7.0
26627,26627,female,25,linux,a108,,4,a119,,7,a16,,7,,,,,,,,,
26628,26628,m,24,ios,a65,1.0,8,a20,,12,a99,,12,a21,,9.0,a108,,9.0,a93,,10.0
26629,26629,f,20,ios,a30,1.0,7,a12,,10,a95,,8,a71,,5.0,a76,,17.0,a93,,4.0
26630,26630,m,24,android,a93,,10,a104,,9,a84,,8,,,,,,,,,
26631,26631,f,25,android,a98,,17,a118,,7,a89,,11,,,,,,,,,
26632,26632,female,18,windows phone,a16,,13,a106,,14,a114,1.0,17,a67,1.0,10.0,a44,1.0,11.0,a73,,10.0
26633,26633,female,23,android,a79,,8,a107,,9,a85,,11,,,,,,,,,
26634,26634,,32,ios,a111,,4,a95,,10,a39,,8,,,,,,,,,
26635,26635,,23,samsung,a93,,2,a106,,2,a101,,9,,,,,,,,,
26636,26636,male,24,tizen,a74,,6,a79,1.0,9,a7,,11,a63,,10.0,a76,,12.0,a92,,8.0
26637,26637,male,27,android,a53,,11,a1,,6,a26,1.0,13,a46,1.0,9.0,a107,,10.0,a23,,8.0
26638,26638,male,21,linux,a14,,9,a29,,8,a106,,5,,,,,,,,,
26639,26639,m,19,ios,a68,1.0,13,a46,,8,a43,,14,a101,1.0,9.0,a10,,6.0,a98,1.0,16.0
26640,26640,female,30,tizen,a96,1.0,14,a54,,8,a67,,14,,,,,,,,,
26641,26641,f,31,blackberry,a101,,8,a73,1.0,3,a49,,16,,,,,,,,,
26642,26642,m,29,linux,a20,,12,a42,,15,a11,,5,,,,,,,,,
26643,26643,male,25,ios,a56,,3,a11,,12,a57,,8,,,,,,,,,
26644,26644,,24,linux,a86,,12,a74,,8,a45,1.0,3,a8,,5.0,a79,,13.0,a109,,12.0
26645,26645,f,25,ios,a55,,12,a5,1.0,9,a64,,11,a105,,12.0,a74,,4.0,a80,1.0,1.0
26646,26646,male,25,android,a42,,9,a15,,2,a85,,6,,,,,,,,,
26647,26647,f,26,android,a74,,12,a103,,10,a91,,5,,,,,,,,,
26648,26648,female,26,windows phone,a73,,10,a30,1.0,13,a15,1.0,13,a58,,8.0,a47,1.0,10.0,a89,,6.0
26649,26649,f,26,ios,a31,,12,a15,,14,a69,1.0,8,a41,,11.0,a84,,9.0,a27,1.0,6.0
26650,26650,female,27,android,a9,,7,a63,,11,a117,,8,a3,,13.0,a86,,12.0,a40,,5.0
26651,26651,male,24,tizen,a61,,8,a22,,7,a64,1.0,8,,,,,,,,,
26652,26652,male,26,android,a80,,8,a5,,14,a37,1.0,11,,,,,,,,,
26653,26653,f,26,ios,a102,,9,a27,,14,a14,,12,a5,,11.0,a86,,12.0,a17,1.0,14.0
26654,26654,,29,android,a103,,13,a12,,8,a50,1.0,7,a88,,12.0,a98,1.0,6.0,a72,,18.0
26655,26655,f,25,android,a32,,13,a79,1.0,11,a42,,9,a95,,15.0,a14,,6.0,a15,,16.0
26656,26656,female,22,android,a7,,12,a61,1.0,6,a5,,7,a89,,9.0,a54,,8.0,a15,,11.0
26657,26657,m,27,android,a95,,13,a44,,4,a10,1.0,12,,,,,,,,,
26658,26658,,27,android,a117,,3,a111,,7,a5,,14,,,,,,,,,
26659,26659,,24,android,a14,,4,a65,,9,a106,,11,,,,,,,,,
26660,26660,m,22,ios,a10,,12,a79,,9,a23,,8,,,,,,,,,
26661,26661,,32,android,a82,,9,a73,,3,a6,,10,a19,,14.0,a88,,5.0,a14,1.0,10.0
26662,26662,,27,ios,a52,1.0,8,a95,,9,a22,,6,,,,,,,,,
26663,26663,f,23,windows phone,a71,1.0,12,a81,1.0,13,a37,,9,,,,,,,,,
26664,26664,female,22,blackberry,a11,,15,a17,,12,a85,1.0,13,a29,,11.0,a82,1.0,9.0,a61,1.0,8.0
26665,26665,female,28,android,a99,,8,a108,,14,a80,,12,a52,,14.0,a62,,5.0,a48,,8.0
26666,26666,f,26,android,a96,,10,a70,,7,a116,,7,,,,,,,,,
26667,26667,f,25,android,a36,1.0,15,a20,1.0,11,a99,,17,,,,,,,,,
26668,26668,m,26,linux,a86,,5,a7,,4,a93,1.0,11,a106,,12.0,a112,,14.0,a12,1.0,4.0
26669,26669,f,25,ios,a23,,7,a105,,6,a55,,11,a114,,9.0,a59,1.0,8.0,a47,1.0,8.0
26670,26670,,26,android,a104,,10,a55,,16,a25,,9,a0,,7.0,a3,,12.0,a42,,12.0
26671,26671,male,26,ios,a64,1.0,11,a93,,9,a112,,11,,,,,,,,,
26672,26672,female,27,tizen,a98,,8,a117,,9,a91,,13,a66,,11.0,a57,,11.0,a68,,8.0
26673,26673,,23,windows phone,a96,,6,a33,1.0,6,a16,,10,a109,,8.0,a118,,3.0,a5,,12.0
26674,26674,female,28,ios,a93,,9,a35,,7,a99,1.0,14,,,,,,,,,
26675,26675,,28,android,a54,,14,a118,,8,a101,,8,,,,,,,,,
26676,26676,f,24,linux,a72,,10,a92,,6,a46,,12,a111,1.0,6.0,a118,,9.0,a57,,3.0
26677,26677,male,26,ios,a99,1.0,9,a106,,10,a73,,6,,,,,,,,,
26678,26678,male,25,android,a79,,5,a116,,11,a36,1.0,16,,,,,,,,,
26679,26679,m,24,tizen,a99,,13,a14,1.0,9,a3,1.0,16,,,,,,,,,
26680,26680,m,21,ios,a22,,4,a27,,9,a119,,8,,,,,,,,,
26681,26681,f,26,blackberry,a119,,14,a95,,8,a54,,6,a14,,9.0,a108,,7.0,a107,,7.0
26682,26682,male,19,ios,a35,,7,a6,,6,a65,1.0,7,,,,,,,,,
26683,26683,male,25,ios,a67,1.0,12,a103,,12,a14,,8,a81,,10.0,a94,,7.0,a49,,10.0
26684,26684,female,19,ios,a6,,15,a82,,11,a31,,6,a89,1.0,12.0,a35,,12.0,a73,,14.0
26685,26685,male,25,windows phone,a27,,7,a100,,12,a119,,14,,,,,,,,,
26686,26686,m,23,android,a12,,12,a81,,4,a40,,8,,,,,,,,,
26687,26687,m,24,linux,a76,,2,a78,,9,a37,,11,,,,,,,,,
26688,26688,f,22,ios,a49,,11,a106,,8,a63,,2,,,,,,,,,
26689,26689,male,27,android,a110,,11,a108,,4,a19,,7,,,,,,,,,
26690,26690,male,23,android,a34,1.0,6,a19,,7,a42,1.0,13,,,,,,,,,
26691,26691,m,26,blackberry,a19,,11,a76,1.0,11,a103,1.0,12,a109,1.0,9.0,a102,,6.0,a59,,8.0
26692,26692,male,29,blackberry,a29,,10,a25,,7,a63,1.0,10,a5,,12.0,a14,,8.0,a48,,11.0
26693,26693,m,18,ios,a43,,3,a53,,14,a21,,12,,,,,,,,,
26694,26694,m,24,android,a66,,7,a94,,9,a37,,8,,,,,,,,,
26695,26695,male,21,android,a66,,16,a34,,4,a5,1.0,7,a47,1.0,9.0,a56,,8.0,a44,,8.0
26696,26696,female,28,blackberry,a1,,7,a50,,7,a3,1.0,12,,,,,,,,,
26697,26697,f,27,ios,a108,,5,a62,,6,a65,,10,,,,,,,,,
26698,26698,male,27,ios,a86,,13,a116,,10,a24,,5,,,,,,,,,
26699,26699,female,24,ios,a90,,10,a116,,13,a108,,7,a28,1.0,7.0,a47,,9.0,a29,1.0,9.0
26700,26700,,21,tizen,a14,,3,a49,1.0,5,a32,,8,a99,,10.0,a89,,3.0,a101,1.0,7.0
26701,26701,m,24,ios,a56,,3,a73,,10,a7,,9,a98,,10.0,a5,,6.0,a71,,7.0
26702,26702,male,24,ios,a99,,8,a20,,5,a81,,8,a14,,10.0,a115,,10.0,a118,,8.0
26703,26703,female,21,windows phone,a62,,5,a32,,7,a104,,6,,,,,,,,,
26704,26704,male,26,samsung,a31,1.0,9,a42,1.0,12,a93,,8,a8,,17.0,a50,1.0,7.0,a109,,10.0
26705,26705,m,27,ios,a22,,8,a85,,8,a94,,14,,,,,,,,,
26706,26706,male,24,android,a79,,5,a96,,11,a12,,10,a66,1.0,12.0,a95,,13.0,a55,,11.0
26707,26707,,27,android,a108,1.0,9,a12,,6,a15,,9,a100,,8.0,a104,1.0,9.0,a88,1.0,13.0
26708,26708,m,19,android,a15,,6,a92,,5,a2,,16,,,,,,,,,
26709,26709,female,21,ios,a96,,8,a10,,9,a2,1.0,16,,,,,,,,,
26710,26710,f,22,ios,a41,,6,a37,,12,a16,,6,,,,,,,,,
26711,26711,,22,android,a67,,8,a84,1.0,4,a70,,11,,,,,,,,,
26712,26712,m,26,linux,a99,,16,a14,,4,a50,,11,,,,,,,,,
26713,26713,female,18,samsung,a5,,6,a24,,8,a16,,15,a95,,7.0,a59,1.0,14.0,a115,1.0,8.0
26714,26714,f,26,android,a50,,10,a57,,11,a15,,8,,,,,,,,,
26715,26715,male,22,samsung,a84,,2,a62,,8,a15,,12,,,,,,,,,
26716,26716,f,31,android,a17,1.0,13,a70,,11,a104,,8,a34,,5.0,a69,,2.0,a95,1.0,12.0
26717,26717,female,20,ios,a20,1.0,5,a103,,9,a68,,7,a117,,9.0,a2,,8.0,a8,1.0,7.0
26718,26718,f,23,ios,a61,,6,a66,,13,a68,,9,,,,,,,,,
26719,26719,female,28,android,a52,1.0,9,a26,,11,a86,,9,a24,,11.0,a19,,11.0,a84,,4.0
26720,26720,,21,ios,a95,,13,a55,1.0,9,a5,,11,a109,,7.0,a58,,4.0,a38,,7.0
26721,26721,female,22,tizen,a108,1.0,7,a66,,4,a58,,9,,,,,,,,,
26722,26722,male,26,ios,a7,,9,a37,,10,a4,,9,a111,,12.0,a50,,8.0,a23,,5.0
26723,26723,m,26,windows phone,a31,,9,a96,,8,a89,,20,a12,,14.0,a81,,7.0,a102,,9.0
26724,26724,m,30,ios,a113,,9,a107,,6,a24,,11,,,,,,,,,
26725,26725,f,27,blackberry,a66,,4,a99,1.0,6,a110,,14,a64,1.0,12.0,a44,1.0,9.0,a69,1.0,15.0
26726,26726,,30,android,a31,,6,a68,,8,a30,,11,,,,,,,,,
26727,26727,female,26,linux,a95,,12,a62,1.0,3,a37,,6,,,,,,,,,
26728,26728,m,21,ios,a19,,7,a78,1.0,12,a91,1.0,7,,,,,,,,,
26729,26729,m,22,ios,a41,1.0,6,a83,1.0,10,a86,,11,,,,,,,,,
26730,26730,female,26,android,a48,,9,a75,,10,a3,,11,,,,,,,,,
26731,26731,,24,ios,a108,,7,a17,,9,a47,1.0,16,,,,,,,,,
26732,26732,m,28,tizen,a7,,8,a114,,13,a108,,13,a118,,11.0,a49,,11.0,a99,1.0,13.0
26733,26733,,27,android,a9,,9,a96,,15,a20,,9,,,,,,,,,
26734,26734,,24,ios,a65,,8,a26,,10,a27,,9,a72,,9.0,a83,,14.0,a53,,10.0
26735,26735,m,25,ios,a99,1.0,17,a103,,9,a8,1.0,13,,,,,,,,,
26736,26736,f,24,android,a72,,8,a14,,9,a102,,13,a16,,10.0,a22,,9.0,a33,1.0,14.0
26737,26737,female,30,ios,a103,1.0,11,a71,,11,a102,,12,,,,,,,,,
26738,26738,female,22,linux,a71,,11,a35,,3,a90,,1,,,,,,,,,
26739,26739,,22,linux,a111,,7,a83,1.0,4,a1,,6,,,,,,,,,
26740,26740,male,27,linux,a52,,13,a30,,6,a10,,11,a66,,7.0,a86,1.0,14.0,a16,,11.0
26741,26741,,25,blackberry,a96,1.0,10,a9,,4,a66,,8,,,,,,,,,
26742,26742,female,24,ios,a47,1.0,14,a45,,11,a7,1.0,8,a8,,7.0,a86,,8.0,a96,,9.0
26743,26743,female,25,android,a89,1.0,8,a65,1.0,8,a9,,9,a14,,10.0,a21,,12.0,a12,,8.0
26744,26744,female,29,samsung,a70,,5,a71,1.0,11,a34,,11,,,,,,,,,
26745,26745,,23,android,a7,,11,a25,,12,a85,,11,,,,,,,,,
26746,26746,f,23,windows phone,a12,,14,a39,1.0,10,a38,,5,a42,,8.0,a16,,14.0,a73,,6.0
26747,26747,female,18,blackberry,a59,,11,a53,1.0,8,a78,,4,a111,,12.0,a16,1.0,7.0,a52,,7.0
26748,26748,f,31,windows phone,a48,1.0,9,a93,,11,a111,,9,,,,,,,,,
26749,26749,f,19,ios,a99,1.0,11,a15,,5,a33,,8,,,,,,,,,
26750,26750,,25,android,a89,,6,a92,,10,a10,1.0,9,a116,,10.0,a8,,9.0,a110,,8.0
26751,26751,f,25,android,a107,,8,a17,1.0,8,a42,1.0,16,,,,,,,,,
26752,26752,f,20,blackberry,a112,,9,a58,,8,a44,,1,a21,,16.0,a105,,16.0,a116,,7.0
26753,26753,male,24,blackberry,a20,,9,a83,,4,a49,1.0,8,,,,,,,,,
26754,26754,male,25,android,a55,,10,a32,,6,a78,,11,a98,,8.0,a40,,10.0,a85,,6.0
26755,26755,m,28,windows phone,a71,,10,a52,,12,a12,,11,,,,,,,,,
26756,26756,f,25,ios,a10,,14,a51,1.0,7,a14,,4,a81,1.0,11.0,a84,,7.0,a15,,13.0
26757,26757,female,24,ios,a20,,12,a83,,8,a61,1.0,9,a73,,10.0,a16,,9.0,a50,,11.0
26758,26758,male,26,android,a63,1.0,8,a35,,10,a49,,13,a81,,6.0,a67,1.0,11.0,a114,,9.0
26759,26759,f,27,android,a100,,12,a19,,9,a108,1.0,12,a101,,10.0,a47,1.0,7.0,a22,,7.0
26760,26760,male,23,android,a83,1.0,6,a112,1.0,5,a3,1.0,14,,,,,,,,,
26761,26761,male,26,ios,a111,,12,a100,1.0,14,a47,,10,a70,,8.0,a113,,10.0,a108,,6.0
26762,26762,male,32,ios,a91,,13,a46,,7,a16,,12,a104,,8.0,a70,1.0,13.0,a23,,10.0
26763,26763,,27,ios,a112,,11,a70,,13,a45,,10,a5,1.0,10.0,a23,,11.0,a55,,5.0
26764,26764,f,26,blackberry,a94,,13,a24,,16,a41,,12,a109,,12.0,a100,,11.0,a96,,9.0
26765,26765,,26,android,a45,,10,a104,,13,a86,,11,a39,,6.0,a82,1.0,11.0,a31,,8.0
26766,26766,f,31,ios,a39,,8,a35,,5,a95,,12,,,,,,,,,
26767,26767,f,25,android,a116,,7,a63,,6,a106,,12,,,,,,,,,
26768,26768,,25,linux,a88,,10,a53,,9,a96,,11,a24,,4.0,a50,,8.0,a89,,7.0
26769,26769,m,25,android,a58,,6,a84,,10,a3,,11,,,,,,,,,
26770,26770,male,23,android,a19,,10,a84,,8,a49,,13,,,,,,,,,
26771,26771,m,23,samsung,a56,,8,a74,,10,a72,1.0,4,,,,,,,,,
26772,26772,f,29,tizen,a14,1.0,7,a45,,14,a105,,5,a0,,12.0,a6,1.0,13.0,a31,,6.0
26773,26773,m,25,samsung,a80,,15,a22,,11,a110,1.0,13,a42,,7.0,a85,,9.0,a114,,12.0
26774,26774,f,23,android,a99,,4,a52,,12,a119,,10,a24,,4.0,a63,,13.0,a72,,12.0
26775,26775,f,25,ios,a32,,8,a63,1.0,10,a68,,9,a94,,9.0,a5,,15.0,a62,,5.0
26776,26776,female,24,tizen,a90,,11,a6,,8,a61,,6,,,,,,,,,
26777,26777,female,22,linux,a63,1.0,5,a57,,11,a11,,6,,,,,,,,,
26778,26778,,26,ios,a46,,8,a114,,7,a35,,4,,,,,,,,,
26779,26779,f,24,linux,a110,,9,a107,1.0,9,a32,,14,a33,,12.0,a56,,13.0,a37,,5.0
26780,26780,female,30,android,a91,,8,a84,,9,a62,,4,,,,,,,,,
26781,26781,,25,tizen,a86,,15,a44,,3,a58,1.0,4,,,,,,,,,
26782,26782,female,22,android,a66,,6,a110,,6,a25,,4,,,,,,,,,
26783,26783,m,26,android,a95,1.0,12,a78,,11,a8,,9,,,,,,,,,
26784,26784,f,24,android,a84,,12,a80,1.0,11,a5,,11,a59,,16.0,a25,,7.0,a105,1.0,8.0
26785,26785,male,22,ios,a72,,12,a86,,9,a6,,4,a65,,14.0,a5,,9.0,a16,1.0,15.0
26786,26786,m,21,ios,a52,,7,a23,1.0,3,a115,,6,a102,1.0,13.0,a112,,10.0,a10,,16.0
26787,26787,f,27,ios,a74,,11,a118,1.0,11,a17,,7,,,,,,,,,
26788,26788,f,23,ios,a34,,11,a10,,8,a74,,9,,,,,,,,,
26789,26789,f,26,android,a89,,8,a49,,9,a69,,11,a78,,5.0,a23,1.0,7.0,a94,,7.0
26790,26790,f,21,blackberry,a100,,11,a68,,6,a44,,10,,,,,,,,,
26791,26791,f,29,samsung,a118,,9,a64,,10,a95,,10,,,,,,,,,
26792,26792,,26,android,a55,,7,a29,,6,a4,,6,,,,,,,,,
26793,26793,m,23,android,a57,1.0,12,a67,1.0,10,a96,,10,a113,1.0,9.0,a110,,13.0,a42,,16.0
26794,26794,m,25,windows phone,a31,,9,a42,,9,a1,,14,a7,,7.0,a10,,9.0,a115,,6.0
26795,26795,female,27,windows phone,a96,,12,a0,,7,a102,,10,a37,,7.0,a45,,12.0,a107,1.0,5.0
26796,26796,male,26,ios,a118,,4,a86,,10,a53,1.0,10,a19,,9.0,a5,,11.0,a73,,8.0
26797,26797,f,18,ios,a31,1.0,12,a59,,6,a112,,8,a85,,11.0,a5,,6.0,a101,1.0,7.0
26798,26798,,24,samsung,a14,1.0,2,a114,,5,a66,,11,,,,,,,,,
26799,26799,f,26,ios,a23,,12,a29,,5,a115,,5,,,,,,,,,
26800,26800,f,24,android,a53,,7,a89,1.0,8,a115,,5,,,,,,,,,
26801,26801,f,32,samsung,a83,,14,a111,,10,a88,,9,,,,,,,,,
26802,26802,male,25,android,a83,1.0,7,a45,,10,a101,,7,,,,,,,,,
